Index,X,Y,Z
13829,1548.0349,1742.9801,319.27963
13842,1096.0685,1235.5399,-2454.6426
13852,479.99734,541.86316,-232.9811
13854,830.1903,937.48267,1484.0133
13857,648.6879,732.6608,-114.344
13864,1100.78,1244.3782,-2777.2458
13865,4263.4673,4819.933,4968.8335
13871,246.22057,278.4971,122.96629
13874,851.0205,963.0993,1082.9877
13877,590.8242,668.9472,-2067.8674
13879,242.37286,274.49377,-228.4318
13880,1136.1458,1287.347,-454.74542
13882,646.3465,732.4062,3461.9521
13883,360.32318,408.33505,87.52932
13887,875.82263,993.5199,-119.10654
13890,1231.1014,1397.1594,-10.60626
13896,2245.2441,2551.2678,-138.44806
13897,1259.2872,1431.0034,91.71293
13898,1972.0375,2241.9666,2075.5234
13902,113.30329,128.90659,-85.36727
13905,1376.5299,1566.4249,678.7108
13909,891.8761,1015.2582,866.18097
13911,1374.2856,1564.7487,-536.3902
13917,494.91232,563.8508,288.65955
13919,637.9671,726.9376,-1718.9736
13920,828.8124,944.42053,293.38263
13921,1951.7046,2224.087,222.49799
13925,407.70114,464.72208,-1678.6925
13926,839.8167,957.3512,-287.18024
13927,563.2782,642.1388,-334.74625
13928,1203.0929,1371.7526,28.75953
13930,1181.8265,1347.6683,-878.1364
13934,632.58527,722.00336,-778.7653
13945,311.25745,355.49606,-988.1303
13951,1393.5328,1592.5587,-771.0195
13960,1649.2009,1886.5969,256.33078
13961,623.67206,713.51587,-19.49731
13962,1626.9753,1861.6365,2888.7024
13963,830.18945,949.9639,-1021.61975
13975,968.58356,1109.6171,-227.22826
13976,2128.095,2437.9844,-27.07142
13986,4071.7092,4673.248,-6316.3765
13996,218.31836,250.77888,-51.5902
14002,328.6827,378.20956,346.81122
14003,282.6507,325.2366,302.2222
14004,625.53876,719.9304,196.26595
14010,506.1029,582.7158,-1285.322
14011,988.5088,1138.1935,-209.91212
14012,663.9157,764.6057,125.80344
14014,752.3397,866.54956,1028.2218
14018,49.72459,57.31781,122.22746
14024,3915.5178,4515.8823,3724.093
14030,469.25018,541.79205,1639.0431
14038,1655.6703,1913.9055,-2742.0144
14040,774.77374,895.9353,-642.91925
14046,423.87436,490.67563,181.73691
14050,815.46497,944.40015,-782.3871
14059,2020.3392,2342.5059,126.37125
14062,831.6555,964.7571,543.99835
14068,1189.326,1381.0238,1000.2611
14070,770.9012,895.1961,641.0167
14086,747.98785,870.47754,62.93587
14088,795.10095,925.6479,898.1515
14092,1163.8102,1355.1294,179.96387
14095,1751.2714,2039.4266,-7.49816
14102,453.2695,528.4905,1539.0264
14114,898.7387,1049.0717,2858.29
14119,597.84436,698.2635,1109.6244
14120,591.57745,690.9614,-772.40784
14121,305.27042,356.58548,375.24936
14123,35.96056,42.01871,-106.58337
14140,1671.7225,1956.2765,3528.0835
14142,3594.065,4206.7104,-2289.698
14146,803.0178,940.2855,-230.74303
14148,177.924,208.436,-329.1037
14152,395.73264,463.65298,69.28308
14153,689.909,808.4057,1262.359
14158,3745.172,4391.3447,5820.3105
14160,36.03559,42.27199,-106.734
14161,171.35423,200.9931,852.8969
14164,1427.6089,1675.2548,501.0255
14165,270.97238,318.10327,-168.19476
14166,1959.5145,2300.603,4446.6396
14170,468.9389,550.8474,-299.81485
14177,1479.9355,1739.1033,-3363.015
14183,1226.8113,1442.3446,206.62593
14185,2007.5587,2361.144,315.56766
14188,573.5033,674.9123,-1105.3796
14195,504.93488,594.5911,-718.3632
14198,790.6427,931.2796,1311.2126
14200,1866.7927,2199.0542,-732.8008
14203,62.86479,74.07921,389.51044
14206,729.2214,859.3962,8118.8613
14212,1093.035,1289.1514,-470.3545
14214,544.2356,641.95575,61.9454
14219,482.6225,569.50397,-544.8966
14223,453.16895,535.0706,28.21421
14229,162.73122,192.27956,-12.51026
14230,761.88916,900.662,74.39673
14236,3029.1895,3586.7983,4859.285
14238,541.4338,641.2431,-587.7427
14239,360.26837,426.6993,113.17058
14240,1368.2969,1620.5729,1951.0336
14241,2242.5752,2656.2842,3593.746
14243,58.8441,69.73226,5.37318
14250,1631.7402,1934.5,-3825.8508
14259,477.30176,566.3044,-743.3375
14261,900.4845,1068.6163,-1283.6737
14262,1883.8206,2236.1907,2824.0417
14272,1134.6163,1347.68,-843.26843
14273,1177.4141,1398.5496,953.4179
14274,990.0169,1176.0195,-1497.2742
14280,247.49509,294.07703,255.35736
14284,981.68207,1166.7756,1748.7701
14288,1206.0298,1434.4303,-639.59814
14292,2005.7086,2387.4895,741.534
14299,1655.2378,1971.4761,393.89822
14300,264.67657,315.28424,1562.1816
14303,707.938,843.5931,347.25378
14305,1833.4083,2185.3562,4913.8457
14306,1400.3629,1669.2141,2378.767
14307,861.2201,1026.6403,34.70672
14326,1414.9673,1690.1252,240.2944
14333,933.3425,1115.665,807.9022
14335,1551.1204,1854.2877,2492.382
14337,1451.3042,1735.2573,-35.30483
14338,960.39465,1148.349,2181.1973
14343,2846.8103,3406.1562,-4914.418
14345,632.7267,757.1678,-441.68997
14347,427.3644,511.8559,145.95647
14348,1175.354,1407.8174,637.94867
14350,246.33759,295.08636,-854.75073
14356,69.3697,83.13665,-1604.0668
14376,361.046,433.49396,1379.4062
14378,993.955,1193.593,581.0308
14380,443.90778,533.2274,14.10847
14385,123.38962,148.27277,452.48212
14386,555.6695,667.8175,-137.05397
14387,573.6872,689.6,-595.0024
14391,1045.3687,1256.945,2018.3647
14392,1337.103,1607.89,310.70685
14393,923.0954,1110.1165,510.5917
14394,186.27164,224.05063,-740.94775
14399,630.80597,759.22546,63.41026
14408,951.05566,1145.8975,100.39435
14409,778.3981,938.29047,977.2986
14410,1374.267,1656.6299,366.37335
14412,1296.6355,1563.1548,2560.2612
14418,15.6136,18.83392,138.2817
14420,967.7962,1167.4004,643.9139
14425,80.3103,96.92192,-953.26373
14426,650.19086,784.6643,4094.5044
14432,648.2133,782.88666,1148.5958
14434,96.31893,116.40631,-508.5339
14444,892.9999,1081.8962,280.5548
14446,934.07745,1132.0125,146.47168
14447,1708.61,2070.8667,-239.6696
14452,567.06915,687.716,-194.86096
14453,771.23364,935.4174,-335.27563
14454,1008.5869,1223.5458,1965.3475
14458,385.39114,467.67737,188.05489
14463,711.02997,863.218,1105.2164
14469,1352.3323,1643.2571,-191.34543
14476,1930.1987,2347.2222,-1172.6354
14484,5813.0464,7076.1694,551.6481
14485,1368.0308,1665.4674,2130.1282
14486,1941.7505,2364.1182,-2905.8496
14487,1429.3064,1740.41,-3854.5955
14490,1752.0325,2133.6902,-1907.4865
14491,431.68576,525.7782,-1512.4194
14492,182.4089,222.20453,147.4688
14493,3576.875,4359.1514,3556.4326
14512,1207.3707,1475.191,-2667.5586
14513,600.2836,733.5756,1643.8169
14523,2907.601,3557.17,4588.9004
14525,302.7872,370.68942,-557.4699
14533,563.96216,691.1623,2118.716
14537,405.05383,496.675,-314.19983
14543,1002.8136,1230.5447,-498.66614
14548,955.5536,1173.3885,-2501.9429
14560,215.44661,264.90536,2476.5713
14561,629.30145,773.7775,-789.8774
14566,890.40405,1095.4978,1722.6014
14577,1310.6603,1613.6532,-1102.1
14581,971.43445,1196.4326,-1376.1174
14590,1798.4756,2218.3765,703.4259
14593,263.74387,325.39758,-2228.5527
14597,1137.5096,1403.5892,-77.60912
14598,2175.5146,2684.478,183.72002
14606,1054.5834,1303.05,-818.9302
14609,1058.1849,1307.9868,-1474.5144
14618,689.0985,852.88556,4.68205
14623,363.9568,450.68594,266.7406
14624,1210.4006,1498.9902,2233.7385
14626,1539.7811,1907.5447,-384.24466
14635,3975.393,4929.6113,-681.7489
14639,1271.0094,1576.5487,1380.6998
14640,568.69653,705.42676,1047.52
14644,792.26416,983.39667,511.25232
14653,1520.5681,1889.4509,-2890.9846
14661,308.7214,384.0082,1079.0709
14667,2414.2048,3003.7507,-878.57745
14669,1218.5789,1516.3882,-938.3416
14674,531.3746,661.59955,-1634.4708
14682,1331.1566,1658.8271,-2356.7815
14685,534.9348,667.4118,-1834.7098
14687,848.6296,1058.8503,1190.3267
14688,984.9399,1228.9752,-123.34887
14691,1104.5822,1378.6619,-1013.4958
14698,687.45325,858.2573,697.2966
14708,953.3139,1191.7224,1109.4928
14710,991.6205,1239.8463,450.03998
14714,1720.0652,2151.1257,-55.4334
14723,765.40375,958.6757,-724.0863
14728,3056.6023,3829.9146,4989.096
14729,106.29605,133.2282,-158.86053
14730,299.91412,375.9254,-6785.7017
14732,1233.1749,1546.513,2601.3904
14733,677.2103,849.33746,38.56924
14736,467.28653,586.40686,363.62418
14737,1760.7227,2209.5615,4783.5005
14739,458.05652,574.9825,2436.021
14745,409.2555,514.32434,-266.4084
14746,1710.8765,2150.1982,-3369.4421
14764,651.8202,820.89325,-931.8498
14769,391.32648,493.23953,-11.37566
14774,1539.7784,1942.1215,-4173.9844
14781,3433.9573,4336.454,-3959.8127
14783,1490.8134,1883.285,-1223.107
14784,1012.42773,1279.019,1765.6659
14787,610.3908,771.3042,1723.1578
14797,2513.7742,3180.6604,473.357
14802,421.37595,533.3294,-987.77594
14813,817.3711,1036.4828,-535.54736
14817,1006.7351,1277.2606,-956.59485
14818,2863.1814,3632.7314,2091.0935
14819,2154.1511,2733.4712,2385.6194
14823,430.2749,546.22394,-541.077
14831,352.6831,448.31567,-691.0469
14834,165.15753,209.95145,138.38097
14836,1165.153,1481.9364,-2019.2345
14837,528.329,672.0577,193.20534
14840,410.54135,522.4655,-582.12286
14841,1096.6475,1396.0822,-3693.898
14847,1642.5698,2092.092,-4117.5645
14861,1291.4401,1647.8767,884.2924
14865,4622.0146,5898.7563,-1110.7494
14872,1095.8623,1400.4529,798.5351
14876,404.43076,517.2836,224.58424
14906,3728.7688,4787.5864,3475.262
14907,645.1719,828.4218,518.2798
14913,545.219,700.32166,1553.2169
14914,4926.7065,6329.037,840.994
14923,737.55707,948.3969,-578.21265
14925,182.81332,235.1791,-1820.8135
14927,188.89177,243.07497,-181.82214
14928,710.9842,914.9923,233.44635
14931,998.39667,1285.6592,-540.76044
14936,1395.9364,1798.2891,173.45345
14938,2828.0266,3645.1318,2704.0776
14939,1781.4221,2296.6523,1093.8975
14944,123.79977,159.72495,154.40773
14947,1076.0494,1388.5149,-638.6698
14949,1105.9777,1427.2505,-1202.1584
14953,1245.154,1607.7793,544.7683
14960,1824.6521,2358.0347,5151.81
14963,852.59845,1102.5475,-228.95554
14966,892.4902,1154.7576,-312.5105
14972,608.7457,788.52374,289.3812
14978,173.23605,224.50797,-126.85413
14982,814.4216,1056.0035,1426.98
14986,1742.7808,2261.2205,-4044.3784
14989,1203.4233,1561.9437,-602.7886
14993,763.174,991.00574,-281.30286
14996,966.6512,1256.463,477.48746
14999,591.9965,770.01276,329.4844
15001,1527.7471,1987.7195,597.9451
15002,560.18195,728.84216,-380.86743
15008,2230.012,2903.8953,-1610.7258
15009,2421.5044,3153.2698,6585.196
15013,294.91656,384.13342,-172.64024
15014,940.9464,1225.7101,33.44244
15017,120.86781,157.49174,-963.03503
15020,1391.0005,1812.8752,-251.62811
15024,385.09338,502.32913,2405.6877
15025,2350.3984,3066.4346,7623.9077
15026,1135.1072,1480.9675,-158.48805
15030,294.83786,384.87424,818.6874
15040,831.0385,1085.5337,313.1566
15041,293.3087,383.14362,-410.18903
15042,778.42316,1017.17084,1693.2698
15043,1395.5873,1823.888,2033.5272
15055,499.8391,654.4477,-2058.7026
15069,1342.4402,1759.6559,-2029.6533
15070,2449.8604,3211.3455,276.52927
15073,456.42032,598.43994,-398.8667
15076,1128.1289,1479.499,1041.4739
15077,429.72498,563.57825,-597.19727
15085,1127.829,1480.2671,174.8325
15086,1101.3855,1445.7013,163.88528
15088,195.16687,256.28375,-246.04465
15091,642.69073,844.12415,-2438.801
15092,619.47656,813.71655,234.91537
15094,1463.3625,1922.4901,-374.92407
15095,1433.5519,1883.3505,348.18057
15099,908.9178,1195.1622,853.45496
15103,1649.5614,2169.7566,344.2416
15107,925.1052,1217.0204,-472.27286
15109,642.96655,845.9862,558.6191
15115,147.38223,193.97377,-766.73395
15124,981.0044,1292.8405,-313.44745
15127,138.79605,183.00621,534.1016
15128,1193.3115,1573.0038,1760.7799
15130,1175.6335,1550.0148,-2804.2285
15132,521.9165,688.50934,451.13107
15139,947.826,1251.081,-1040.6782
15144,683.4104,902.5854,453.32047
15145,588.54083,777.40753,1130.0078
15151,893.6245,1181.0718,1636.9454
15154,833.4636,1101.8643,-852.4003
15163,969.1138,1283.1863,-1155.6105
15165,652.9336,864.7802,801.3441
15167,373.20456,494.7635,934.2049
15168,390.65155,517.91406,-311.01376
15170,852.7089,1130.6207,-525.75476
15171,593.5561,787.17596,1117.6216
15172,810.85846,1075.5763,3239.9268
15179,1133.659,1504.8466,1446.4749
15182,1164.7307,1546.5964,257.17535
15189,1840.8802,2446.1162,5823.2485
15191,1257.9176,1671.6959,1933.8806
15193,2450.5913,3256.9238,-5001.0356
15194,1308.7307,1739.6982,1663.3618
15195,281.7718,374.57898,-66.95743
15196,1297.2788,1724.6614,440.7345
15198,1005.9532,1337.5807,-1058.3573
15199,1299.7242,1728.2379,-1328.8021
15200,2700.0967,3590.9224,-4177.631
15203,711.6064,946.53424,-147.2915
15207,54.92665,73.11251,1026.8672
15214,151.31194,201.59756,261.54013
15219,1490.4924,1986.1014,912.425
15227,1014.6739,1354.4371,93.13428
15228,1574.115,2101.287,2612.313
15235,201.5182,269.20258,-596.1628
15244,500.8425,670.2002,-852.8771
15250,207.47308,277.8107,-1306.1108
15251,116.09616,155.4624,-466.5697
15263,1482.404,1988.0878,-2844.28
15271,142.0736,190.64948,248.43639
15273,301.07913,404.03986,-1374.6915
15274,1464.819,1965.9952,-1188.9833
15281,640.06323,859.9099,262.953
15284,931.8103,1252.1498,2067.7144
15286,4069.1743,5468.6978,-5156.2124
15294,582.6836,783.94696,1424.3738
15296,3397.8293,4573.8076,-5615.607
15298,688.967,927.54346,-399.34857
15299,256.41806,345.21664,359.55322
15307,254.53351,342.88904,609.3021
15314,288.6763,389.24808,-131.01135
15319,285.94092,385.7027,620.9547
15329,2974.1328,4015.4695,-3299.5408
15331,1138.0634,1536.6703,-1132.14
15332,1445.5925,1951.9323,2925.3313
15343,2070.478,2801.2612,2538.726
15344,228.50513,309.20078,123.68391
15345,486.29898,658.053,995.5522
15347,2094.9375,2835.3904,3760.5986
15358,1062.1436,1439.6322,1809.4027
15368,1599.0458,2170.9749,1131.1775
15369,1855.3467,2519.2854,1774.8737
15371,678.65,921.81354,289.1367
15380,342.6544,465.78476,-1113.5156
15381,476.5693,647.8232,-484.6296
15384,1236.3419,1681.6388,-607.8218
15389,378.2633,514.7039,513.67206
15391,540.3991,735.51556,-1244.3805
15397,3393.3381,4625.4863,2066.4902
15407,53.39596,72.83334,-101.78661
15408,157.5539,214.90945,462.32117
15411,1475.7351,2013.731,2536.055
15414,299.17554,408.4117,403.94025
15416,2688.4568,3670.2087,-389.92493
15417,723.5784,988.0357,-1945.4911
15419,1344.8354,1837.4495,1779.9712
15420,266.53232,364.18756,1508.7511
15428,3086.7915,4220.8926,-806.5466
15434,901.52765,1233.3657,773.387
15435,388.2245,531.19745,333.11066
15437,821.00397,1123.6249,927.2592
15440,166.75494,228.34229,201.53339
15441,549.7177,752.9428,235.46312
15446,664.99066,911.33044,474.7797
15450,1888.8353,2591.1836,3020.6975
15453,1887.1675,2590.8672,-1937.3728
15455,2049.0525,2813.3838,-1906.1206
15463,1069.4939,1470.2806,1688.7136
15464,874.2262,1201.9825,-3911.2222
15476,252.57372,347.8069,127.05873
15480,283.70062,391.04648,440.2118
15482,759.0209,1046.5177,745.89197
15483,1526.4435,2104.7378,406.51804
15490,835.38055,1152.8699,-447.99658
15491,921.6094,1272.3103,745.9462
15503,592.9171,819.2293,-535.188
15504,133.45483,184.41866,562.0805
15505,922.80035,1275.2019,1974.6398
15508,1291.3335,1784.8176,468.54678
15510,350.49628,484.54813,263.72693
15513,273.28195,377.8795,-2256.4614
15514,2257.977,3122.2534,1539.6143
15516,966.0555,1335.9512,296.20444
15526,182.40523,252.76459,-2714.4011
15528,2312.921,3206.1226,-493.9034
15529,1294.9352,1795.1765,1512.6327
15530,1227.8558,1702.2128,164.23795
15531,179.49239,248.84521,3.14761
15534,442.91678,614.3459,-3304.1426
15539,1861.9819,2584.4473,2234.7112
15544,590.21295,819.8598,-797.4021
15550,735.4538,1022.33405,-924.84973
15551,1753.6034,2437.6726,3249.815
15553,272.54517,379.0021,637.1822
15562,172.5427,240.26741,-837.38904
15563,558.842,778.34894,-1002.7636
15565,1317.1655,1834.599,2451.618
15569,1663.453,2317.7273,-1659.2897
15572,653.39453,910.60254,-774.6011
15574,759.8744,1059.1758,1114.8431
15577,1827.5435,2547.7039,2639.2903
15579,444.28726,619.4534,-816.8756
15580,298.65384,416.6384,309.4804
15587,467.84207,653.2885,1788.5781
15589,2371.1292,3311.6284,455.44128
15590,2498.4456,3489.577,-23.59762
15595,678.937,949.3559,1301.598
15597,1802.8926,2521.6548,395.55017
15598,795.44183,1112.5935,-510.47192
15600,991.95447,1387.5593,-472.5398
15601,2560.3296,3581.5525,-5065.5903
15602,1681.484,2352.861,-1333.8116
15604,1282.6989,1795.4862,159.93124
15617,900.1336,1261.9761,1424.5377
15627,2431.8005,3411.708,-317.3601
15631,471.05392,660.93774,-487.8747
15636,216.46191,303.94678,-640.5249
15637,1215.9552,1707.4343,-275.34457
15642,793.34485,1114.8984,1497.331
15643,563.748,792.28894,2506.1394
15651,953.18353,1340.4294,2600.4126
15657,631.447,888.5775,-829.5959
15683,2813.0679,3972.9329,8292.049
15687,1319.5677,1864.315,-341.63998
15694,1761.9364,2491.8774,1395.3076
15703,259.83316,367.74908,-462.62112
15705,1601.4752,2267.5454,675.8553
15711,806.80566,1142.9102,657.02734
15714,776.2721,1100.4648,1182.3937
15717,514.80945,729.95496,406.439
15725,998.5661,1417.95,1107.2736
15728,1155.8331,1641.7755,3670.874
15729,195.31758,277.44028,1334.9694
15731,718.498,1020.7014,370.61118
15736,1666.2529,2367.9417,-407.54706
15742,595.0381,845.84705,-378.6589
15747,702.9096,999.61884,2070.0586
15752,1362.0621,1937.9158,3714.2717
15754,1008.7448,1435.4574,-548.63837
15756,4314.9316,6141.098,1685.194
15760,4555.652,6485.018,-1091.135
15764,901.7777,1284.142,-2339.3818
15765,1786.4154,2543.8762,-205.64528
15770,389.28165,554.6784,1019.289
15773,207.44629,295.7584,238.87016
15775,527.10815,751.81476,1091.7559
15778,304.0129,433.7349,-287.72464
15782,3052.9104,4357.0195,5393.35
15784,973.01996,1388.8916,-835.26605
15789,684.35944,977.30133,-23.35069
15795,102.6536,146.72688,365.12073
15796,1472.3644,2105.097,208.05869
15800,913.0065,1305.9205,373.69763
15805,334.4251,478.57666,945.3528
15806,1591.3744,2277.6216,1408.845
15809,1532.0166,2193.8457,-380.22336
15813,146.05936,209.3084,-14.34556
15814,667.84845,957.006,242.34627
15819,1736.6388,2490.9734,272.39032
15820,93.77873,134.54095,-181.66168
15823,233.29382,334.73865,-413.70575
15838,2989.5103,4299.146,3483.6138
15839,181.1412,260.53836,955.7486
15840,914.4731,1315.3113,2787.9583
15841,610.8655,878.67554,-77.57579
15850,1180.5115,1699.1066,1682.4215
15851,472.19797,679.7892,-185.25182
15855,8.20454,11.81583,920.69763
15857,1568.2025,2259.402,-1725.4705
15859,1902.9869,2744.369,4596.753
15861,1136.9032,1640.8405,1536.1998
15863,351.51697,507.46967,-57.1356
15864,3441.7498,4968.8647,442.37042
15868,1436.582,2074.501,-1760.7195
15871,67.61611,97.67609,456.0344
15877,674.7428,975.2934,-843.9834
15878,824.7823,1192.3207,793.8281
15886,1115.0508,1613.187,2066.6658
15887,710.76013,1028.3628,1302.1174
15889,327.9629,474.6448,707.9291
15891,448.25696,648.80194,-230.8704
15898,933.72986,1352.7019,292.24292
15899,343.06418,497.1376,-1004.75165
15913,380.0859,551.7854,-738.3051
15920,106.59641,154.86693,-365.30518
15921,169.41435,246.19144,-56.45674
15935,928.9458,1351.728,1319.8573
15941,518.2069,754.2846,1303.1183
15948,713.309,1039.2578,-1472.0447
15950,406.01813,591.61914,1421.524
15954,3746.001,5460.976,1748.8085
15959,277.74246,405.12173,206.33931
15962,1737.0131,2534.5642,2337.9736
15963,879.6432,1283.6747,557.18896
15967,1516.6318,2214.5173,1808.0487
15970,723.17914,1056.1759,503.53613
15977,726.1055,1061.4218,471.88892
15978,245.01587,358.24365,309.95612
15979,278.76056,407.64752,-1648.8003
15984,209.17068,306.05536,1627.7708
15985,683.24316,999.8213,1566.7548
15986,132.8457,194.40674,73.30867
15991,1785.9617,2615.9697,5479.4814
15994,1105.4445,1619.6509,-664.26715
16006,1533.5999,2250.729,3153.3164
16009,824.0871,1209.8135,-228.07413
16012,1089.6342,1601.4552,-2712.775
16015,1323.1195,1945.3251,-4708.0674
16019,564.6532,830.49066,-1850.293
16020,1302.2568,1915.506,-1477.2823
16022,211.01025,310.50177,1259.2922
16035,581.059,856.70215,8.04234
16038,255.37775,376.84415,3910.6013
16040,533.16895,786.81335,-1759.7317
16044,118.99193,175.83914,-387.32013
16046,447.2516,661.1277,-599.07275
16048,429.3592,634.81635,-2446.8914
16051,89.54618,132.45097,47.86689
16069,1481.4694,2195.6658,1509.7596
16073,501.49533,743.6989,710.30316
16074,4062.62,6025.6616,-4912.5635
16075,984.9457,1460.9414,1321.805
16087,560.3489,832.53534,940.7116
16089,346.8715,515.58734,-870.47156
16091,3580.966,5324.553,-5756.9185
16093,3639.602,5414.2544,-2518.1926
16097,404.59375,602.49677,277.5503
16102,115.61683,172.2439,145.11263
16107,796.6902,1187.2848,-671.81946
16111,1500.019,2236.1638,1946.0009
16114,280.4698,418.24866,266.60443
16116,289.35785,431.66418,93.29774
16126,192.60503,287.59335,-278.47577
16128,2262.1104,3378.0635,-5629.995
16131,191.29453,285.72537,-1039.9171
16138,717.5896,1072.3689,3330.1946
16140,613.28613,916.5826,474.24652
16142,629.6563,941.2411,506.87766
16143,968.4335,1447.6687,-753.0095
16144,491.32428,734.4716,-1343.0956
16146,849.0622,1269.3142,550.7156
16158,979.03613,1465.6814,-611.554
16160,443.50537,664.03656,36.55781
16168,631.9193,947.1856,527.0689
16170,697.22894,1045.39,1154.6075
16174,388.91382,583.508,-761.5095
16177,3088.5256,4635.0996,432.28558
16183,1152.7883,1732.1812,-290.0972
16190,616.9751,928.20087,-541.5671
16191,501.26733,754.1842,916.8343
16192,3022.2332,4547.4224,-4924.713
16198,772.9727,1163.9978,888.108
16202,1428.1969,2151.9927,-1496.6141
16204,592.5427,893.0502,11.54698
16206,1022.6532,1541.5605,-1177.6848
16208,1411.4641,2128.5627,1698.9565
16210,856.9103,1292.5105,-1530.2395
16219,799.51965,1207.4856,-229.59134
16229,999.78235,1512.1158,937.48114
16230,795.23114,1203.0851,-309.21274
16233,895.89197,1355.5803,895.47375
16235,801.2253,1212.4728,-619.3944
16236,2414.325,3654.8887,-2092.3008
16237,540.8922,818.9025,-445.00098
16242,580.2343,878.87537,142.25116
16250,1722.6791,2613.2078,1012.0082
16254,1293.7682,1963.3223,1781.3373
16258,1551.6079,2355.9983,-769.0423
16262,2101.8157,3193.9277,-635.87146
16268,392.05484,596.2556,-1903.1316
16273,1724.3595,2623.7754,-1454.4504
16274,2576.1992,3920.473,-2802.4507
16275,1414.5138,2153.3643,-1291.2001
16277,1018.3571,1550.5286,1106.1929
16281,660.2749,1005.4981,717.3416
16285,88.89125,135.38596,-69.58253
16288,847.73175,1291.4546,-1590.5637
16290,160.40826,244.44556,516.0493
16291,727.4681,1108.7952,438.1657
16293,1467.149,2236.4053,-690.6446
16294,1691.5315,2578.82,-2958.2502
16296,761.2985,1160.7765,759.35895
16297,361.54062,551.2583,-799.5349
16304,724.7594,1106.0691,208.37585
16307,22.94839,35.05171,1140.7839
16313,97.56821,149.15527,-631.4994
16314,1610.0498,2462.0059,315.37698
16322,719.58276,1100.9856,-1610.0562
16326,566.2033,866.6644,-584.95526
16334,1176.3474,1802.5248,-3911.1328
16345,286.96246,440.40656,1461.1184
16346,332.27234,509.97894,-1759.9131
16350,238.1601,365.62366,-1191.6592
16352,346.15292,531.58826,117.57885
16355,743.296,1141.648,-2149.1345
16359,509.06552,782.2516,442.88205
16360,1925.319,2958.771,2473.4377
16366,162.19122,249.53317,387.4003
16371,284.30145,437.67102,-346.70117
16373,584.3499,899.656,-53.62018
16378,34.3374,52.8837,161.49783
16380,273.18408,420.7794,-487.87418
16386,584.5284,900.90985,-151.79904
16389,692.1929,1067.3312,-503.0578
16394,201.37675,310.6794,46.41873
16399,741.86053,1145.3293,268.79507
16400,862.14343,1331.4124,1940.466
16404,590.0584,911.62854,470.40045
16406,581.3604,898.351,203.9893
16407,665.66516,1028.698,184.87814
16414,2072.2234,3203.6436,-102.345
16420,930.5831,1440.016,291.4064
16421,805.09436,1246.1206,-919.0936
16422,164.25352,254.25943,82.253
16426,537.6674,832.67523,41.88924
16431,324.39578,502.63004,230.31448
16432,918.3291,1422.8973,469.82144
16433,809.34143,1254.0397,5.9356
16437,294.51294,456.43762,2582.0002
16439,1859.5707,2882.4219,3919.2314
16440,1443.9148,2238.3328,1287.7006
16442,1139.1097,1766.3171,1434.2875
16443,704.7019,1092.9458,-705.0983
16444,3264.125,5063.0063,665.13196
16445,223.74744,347.12347,-351.46918
16451,400.07837,621.13605,-634.2227
16462,1128.972,1754.6453,558.1174
16463,484.02017,752.5178,349.6035
16469,921.0256,1432.9326,-1237.1533
16479,1226.7848,1910.942,-2547.873
16488,600.87885,937.4263,504.64783
16489,718.3898,1120.9731,-19.54608
16490,872.663,1361.7764,435.64896
16492,403.44165,629.6255,32.6092
16493,369.5468,576.7934,-669.4989
16498,523.9117,818.0385,191.3677
16499,348.84225,544.7135,2273.8523
16501,641.04755,1001.0209,272.4422
16504,1113.6589,1739.4777,1441.8059
16509,906.68207,1416.9387,-2433.8052
16511,191.4926,299.37817,586.0698
16514,1956.9785,3060.209,2939.6128
16516,599.41614,937.60834,461.7148
16521,289.1382,452.3886,-415.4891
16523,721.0261,1128.6823,249.66162
16526,250.50632,392.19986,-115.05124
16547,674.86945,1059.7759,-1273.4294
16552,322.40152,506.3512,466.8647
16553,71.67076,112.57654,-1098.1152
16558,1196.0092,1880.3605,1268.2408
16559,922.4867,1450.4274,-518.1659
16562,1625.1688,2555.895,2760.94
16563,1112.7262,1750.109,-619.69965
16566,350.93826,552.0372,454.98157
16571,234.11276,368.43845,-11.60297
16574,273.06055,429.92468,243.79523
16575,379.79425,597.9845,-2819.3413
16581,2342.0386,3690.2012,1526.6774
16587,1282.8303,2023.3379,-4222.008
16590,1150.4952,1815.2313,1228.0692
16592,293.00742,462.43454,-323.18887
16594,1189.4646,1877.4574,-2747.0781
16605,393.94336,622.5166,-59.56176
16607,286.55435,452.88336,759.2813
16608,2619.5657,4140.8667,5555.2476
16609,720.4191,1138.8431,-2663.5889
16615,1087.1052,1720.5428,1430.3551
16622,2208.562,3499.4463,-4083.8928
16624,389.08524,616.5365,415.08105
16633,172.50624,273.5431,143.33356
16634,703.58887,1115.677,-1290.0848
16638,325.40887,516.0782,908.1903
16640,2669.431,4236.3066,1877.3934
16645,901.71027,1432.0693,-1043.3247
16647,639.02795,1015.3927,277.99854
16652,2908.3223,4625.4575,85.76482
16664,1009.0447,1607.2976,-739.19366
16680,1058.5037,1689.1967,-843.3585
16681,206.92944,330.23904,-684.90955
16696,245.89067,393.3314,-105.61201
16698,452.34613,723.7167,-356.88904
16703,961.2437,1538.5537,-51.57018
16719,626.5745,1005.5109,-13.55718
16720,998.41724,1602.6366,647.12195
16725,118.55377,190.43892,-94.67807
16727,762.3445,1224.9086,316.6527
16733,563.3113,906.33075,907.0906
