Index,X,Y,Z
29597,-93.13924,493.31004,-207.41828
29598,-103.88471,550.05544,-231.32704
29599,-122.28775,647.32824,-47.69425
29600,-534.09618,2826.46147,-1010.40405
29601,-712.39241,3768.9719,-4645.11605
29602,-357.00832,1887.35706,-2849.46522
29603,-862.74234,4559.59614,1342.95474
29604,-174.24966,920.72797,1426.17955
29605,-478.19546,2526.12791,-1707.62857
29606,-582.20277,3075.55334,-5104.74711
29607,-98.12015,518.17677,-306.05171
29608,-304.92335,1610.14566,-2350.44011
29609,-537.82245,2839.5798,1239.50893
29610,-318.81633,1682.41093,1400.89783
29611,-83.54393,440.66462,-267.9661
29612,-320.53229,1690.42067,-358.37731
29613,-200.15008,1055.44177,-302.65011
29614,-619.77789,3266.16841,2253.17318
29615,-493.06675,2598.38443,2612.44744
29616,-1375.88988,7250.14379,2920.7022
29617,-307.18788,1618.61751,2666.95686
29618,-383.5908,2020.899,-1663.58391
29619,-395.00729,2080.17234,948.74409
29620,-259.37592,1365.53549,939.80015
29621,-455.84885,2399.26397,3229.04917
29622,-818.02389,4305.18053,1042.50794
29623,-295.40052,1554.52167,-385.67779
29624,-620.80239,3266.7821,-2539.57317
29625,-132.17741,694.82757,695.64345
29626,-118.01235,620.13713,2666.00855
29627,-380.2765,1998.17808,-1138.52733
29628,-363.29714,1908.53118,102.96719
29629,-178.66563,938.58184,-2528.1903
29630,-375.12684,1970.56276,-709.29496
29631,-324.71976,1704.43352,2072.21306
29632,-339.77352,1783.29149,588.56139
29633,-930.1662,4881.42156,-1036.21042
29634,-411.48,2158.92123,2595.9584
29635,-344.70941,1808.53023,-993.51247
29636,-1392.70698,7299.44826,-1144.87151
29637,-358.45639,1878.7525,-542.42816
29638,-431.94318,2263.29798,-0.85589
29639,-252.39728,1322.2968,-1641.81569
29640,-237.23447,1242.77109,958.51751
29641,-639.24123,3348.56492,-163.83228
29642,-249.36042,1306.20935,-1488.51754
29643,-542.24521,2839.91415,-1160.05767
29644,-699.68334,3663.83308,1895.64322
29645,-143.00547,748.74102,1053.54188
29646,-297.99658,1560.14553,170.22213
29647,-591.54978,3096.19196,-777.86199
29648,-449.27955,2351.15981,-3629.57109
29649,-514.11983,2689.93588,-5406.55813
29650,-249.53779,1305.47391,-3056.89019
29651,-67.38094,352.48017,1345.73117
29652,-637.48112,3333.41181,1112.24487
29653,-326.28729,1705.79334,-1244.79508
29654,-252.64181,1320.52307,1568.82959
29655,-221.94108,1159.91133,-588.04545
29656,-637.29624,3328.55859,-2936.58688
29657,-218.99277,1143.63406,-2247.97126
29658,-197.63272,1031.40007,-856.28299
29659,-728.85842,3802.47323,-387.60877
29660,-177.74151,927.06149,790.96379
29661,-439.02621,2287.99213,238.65038
29662,-258.72436,1346.32717,-779.93535
29663,-1121.98899,5834.99498,-353.29012
29664,-378.48131,1968.13597,1222.11454
29665,-397.15767,2064.95004,-493.05151
29666,-652.9448,3394.56141,-4591.30408
29667,-403.13829,2095.80861,1875.05459
29668,-278.22637,1446.16868,-1424.8947
29669,-842.59791,4379.31193,879.09693
29670,-554.39712,2878.84498,-68.9261
29671,-75.14189,390.09058,-1309.03815
29672,-297.28248,1543.06683,-1217.78412
29673,-497.60838,2582.73614,793.25846
29674,-431.27174,2237.66458,1232.25552
29675,-1656.48032,8593.07678,601.59393
29676,-1011.63154,5244.59328,5955.74034
29677,-348.75935,1806.87009,3075.75761
29678,-253.50381,1312.95736,-1116.69165
29679,-616.23482,3191.25743,1601.13147
29680,-808.08918,4181.19469,1760.96158
29681,-34.20723,176.92557,-553.83191
29682,-295.30802,1527.19853,1099.35257
29683,-147.12356,760.80812,928.25971
29684,-188.98677,977.11916,336.01239
29685,-191.72665,990.19427,836.94115
29686,-262.46997,1355.03043,-1912.4544
29687,-111.36104,574.81022,-508.96935
29688,-55.87111,288.32813,-412.76469
29689,-249.28081,1285.66811,-625.63376
29690,-579.75117,2989.92275,-1591.62627
29691,-477.16077,2460.5387,399.83912
29692,-446.84834,2302.47724,1100.23705
29693,-860.75492,4430.7255,-2867.84484
29694,-164.4796,846.40667,202.68144
29695,-321.43648,1653.25148,2113.77426
29696,-71.23791,366.29213,-344.513
29697,-229.90609,1180.37426,2356.38408
29698,-128.3383,658.55792,-1049.13181
29699,-372.76208,1911.77191,889.6416
29700,-142.27947,729.34567,-144.44192
29701,-381.42742,1954.8762,181.57847
29702,-257.76394,1321.05433,-1903.14044
29703,-290.04809,1486.12082,1149.63217
29704,-790.39291,4049.16102,-1372.2846
29705,-387.58479,1985.48196,299.37188
29706,-89.69018,459.36274,627.82667
29707,-128.07459,655.95558,453.63608
29708,-50.35552,257.87773,598.4562
29709,-170.64507,873.90585,670.82641
29710,-531.15935,2719.38672,1227.00525
29711,-436.2695,2233.54972,1660.07477
29712,-244.05347,1249.34078,-1797.55994
29713,-74.68036,382.1281,-6.28917
29714,-180.6952,924.40598,-838.46859
29715,-393.43003,2012.79631,-5001.22655
29716,-644.36878,3294.13715,4747.15691
29717,-870.74528,4450.73322,-3800.73136
29718,-257.54023,1316.04801,1150.31699
29719,-1465.00254,7482.35121,373.97014
29720,-37.64802,192.22143,168.0211
29721,-293.76409,1499.42043,-491.83598
29722,-283.85206,1448.80737,797.22804
29723,-83.77679,427.50802,642.66025
29724,-104.19921,531.56302,-314.90989
29725,-239.38488,1221.17258,-100.16159
29726,-113.31032,577.98578,593.45587
29727,-966.34953,4924.2847,2086.73312
29728,-287.07546,1462.86123,2289.70978
29729,-1364.55539,6953.18637,-300.78972
29730,-201.95445,1028.88544,115.42052
29731,-1538.66068,7838.38667,438.42637
29732,-38.81044,197.65828,-889.89614
29733,-494.65975,2518.57309,233.86255
29734,-174.27328,886.91586,-707.92405
29735,-90.9393,462.66744,1977.07016
29736,-956.99362,4866.63781,-6195.81785
29737,-387.35373,1969.75798,758.28497
29738,-18.8953,96.07504,707.02865
29739,-554.19758,2817.07846,-1025.66735
29740,-668.89883,3395.61468,2037.43597
29741,-95.72096,485.595,308.91217
29742,-1272.41779,6454.37164,67.66551
29743,-218.03875,1104.57746,-295.9713
29744,-243.61562,1233.55666,1010.17101
29745,-273.6338,1385.02498,2410.25577
29746,-108.68149,549.96677,-877.94933
29747,-728.27886,3685.19519,1842.72601
29748,-101.3242,512.70761,139.15694
29749,-289.07416,1462.04617,-2713.65405
29750,-615.25865,3111.62582,-1095.44401
29751,-247.84016,1252.89942,707.10408
29752,-331.89442,1677.71191,-131.40128
29753,-13.19031,66.67459,207.79272
29754,-288.0104,1455.52306,-1928.323
29755,-464.60865,2347.70212,2352.27583
29756,-342.02848,1728.24629,-291.47172
29757,-1795.79454,9063.98898,594.28048
29758,-165.6057,835.43623,-286.13772
29759,-99.96023,504.1379,870.75449
29760,-184.45778,930.24504,1104.26559
29761,-46.88864,236.44824,-124.63857
29762,-699.31035,3526.29292,-6055.54
29763,-903.2811,4554.04267,1646.60824
29764,-344.58815,1736.74943,759.90085
29765,-47.58136,239.80975,-572.23876
29766,-1247.67877,6287.28128,69.38283
29767,-196.15819,988.19945,-1147.10578
29768,-89.63725,451.50818,175.41699
29769,-517.58791,2606.44897,-3231.90646
29770,-1062.07218,5348.2904,2206.77805
29771,-127.40446,641.56691,-1840.3421
29772,-193.90634,976.18756,419.13293
29773,-557.5063,2805.03597,-2011.58972
29774,-795.19365,3999.16561,-2101.50937
29775,-751.39265,3778.73397,731.64512
29776,-561.89707,2825.75014,-7069.02211
29777,-1212.65628,6096.98671,-647.08413
29778,-604.68722,3037.01664,-1830.35014
29779,-685.65655,3442.24418,3631.58793
29780,-245.12488,1229.74151,-1626.05408
29781,-446.42734,2239.60862,-2443.44341
29782,-194.79144,976.93316,-201.10267
29783,-611.05353,3064.17003,-55.68345
29784,-520.45895,2609.78675,651.33258
29785,-255.26613,1279.81543,-306.2782
29786,-816.2035,4092.08985,-2572.51515
29787,-4.94323,24.76731,-7.58485
29788,-84.22807,421.88364,352.97756
29789,-19.60626,98.20244,-803.50078
29790,-243.37145,1218.8716,-410.29768
29791,-136.14811,681.86721,414.9246
29792,-523.63638,2622.04498,-2889.76074
29793,-1592.59937,7972.56588,-6.12678
29794,-507.8287,2540.14421,-2763.65785
29795,-490.61928,2453.59833,228.2997
29796,-426.78519,2133.87911,2896.8786
29797,-203.98804,1018.87491,1109.02847
29798,-34.44569,172.03451,40.169
29799,-157.02612,784.20202,6007.60583
29800,-90.51565,451.28644,328.72979
29801,-550.55232,2744.15292,-1932.81494
29802,-40.76302,203.15775,-128.44197
29803,-335.00383,1669.39391,745.51721
29804,-263.48807,1312.98066,-581.23869
29805,-880.80596,4388.88768,2056.30854
29806,-401.3315,1999.17737,-358.81756
29807,-522.72237,2603.66319,-1304.18363
29808,-560.16674,2790.06628,-1541.11372
29809,-521.81423,2598.48147,2848.83868
29810,-318.28564,1584.90185,-3473.69318
29811,-804.72375,4005.93493,-5267.76748
29812,-175.04799,871.23546,152.94869
29813,-132.28081,658.26376,377.80963
29814,-992.29216,4937.81818,-1621.12362
29815,-202.45632,1007.22274,813.77397
29816,-1117.42969,5558.82147,-709.87277
29817,-261.18525,1298.85738,-992.9044
29818,-64.38649,320.16506,317.95085
29819,-1166.31273,5796.23801,1637.43219
29820,-666.3343,3310.94073,-84.30897
29821,-983.84783,4888.16812,-2989.96867
29822,-822.00472,4082.36742,-1112.501
29823,-613.13234,3044.12277,249.5222
29824,-235.53055,1169.00107,-730.78493
29825,-616.16269,3056.86377,1635.3105
29826,-311.0704,1541.75436,-706.31478
29827,-368.05497,1820.8949,-4240.56025
29828,-1187.03646,5871.59132,-2281.83414
29829,-110.87651,547.31223,-578.22575
29830,-111.69115,551.07822,-1589.83768
29831,-1323.09833,6527.58641,290.71193
29832,-393.35356,1940.57826,-24.76087
29833,-222.67893,1098.21581,2166.37351
29834,-249.04561,1227.60485,-2192.68451
29835,-479.61904,2362.92797,-3131.98899
29836,-584.26909,2878.47639,-355.24492
29837,-1702.56052,8386.46215,1927.51405
29838,-303.65285,1495.19729,-982.84112
29839,-1217.22829,5988.52745,-2318.29907
29840,-386.64528,1902.01344,-249.97812
29841,-779.27879,3833.22269,-2151.51207
29842,-625.26683,3074.7955,-208.62109
29843,-549.48022,2701.68508,2230.19895
29844,-250.60473,1232.03928,-332.0937
29845,-1130.5008,5557.37363,7319.25157
29846,-681.02446,3347.39181,997.82499
29847,-50.68035,249.00153,-581.85429
29848,-98.7125,484.67473,321.57742
29849,-545.10397,2676.10528,-80.35932
29850,-641.52111,3149.44832,-1215.91512
29851,-532.61275,2614.7413,-2202.83927
29852,-94.11177,461.93936,1123.09607
29853,-1394.59596,6844.80877,-1720.72636
29854,-561.87377,2757.54708,2513.99984
29855,-1153.91761,5661.48682,-2172.56054
29856,-44.17274,216.70836,141.19967
29857,-1191.84165,5842.93064,-3079.39698
29858,-776.28337,3805.5135,-1083.76921
29859,-689.70883,3380.95236,-1307.60695
29860,-151.2634,740.94512,2165.32209
29861,-652.90119,3197.78439,-3887.81593
29862,-1816.72264,8897.59598,420.63178
29863,-480.86103,2354.41749,1038.44742
29864,-359.83507,1761.71913,1621.60318
29865,-729.73271,3571.71289,3313.14233
29866,-643.36795,3148.01543,-2490.10959
29867,-11.74784,57.45291,-557.14637
29868,-376.31697,1840.34271,-1852.92271
29869,-301.11309,1472.54742,-1023.09373
29870,-67.06626,327.91585,566.89392
29871,-6.4867,31.71604,175.77624
29872,-681.32091,3330.27575,-1291.59143
29873,-95.8109,468.27093,608.01515
29874,-797.66554,3898.14027,-909.92312
29875,-294.71975,1439.92486,1713.27829
29876,-419.31052,2048.4627,-1185.94048
29877,-434.41816,2121.551,278.50305
29878,-395.16438,1928.00224,1380.26377
29879,-1282.19064,6255.15643,1756.91111
29880,-1614.76898,7876.63129,4242.14887
29881,-243.48969,1187.63041,1464.43979
29882,-98.16512,478.76624,1669.04753
29883,-657.82704,3208.1216,1117.26167
29884,-353.78876,1725.28488,-1047.55155
29885,-160.7146,782.91676,-994.05127
29886,-260.993,1270.60151,-468.98883
29887,-41.13694,200.16037,-2747.23176
29888,-1404.70403,6831.36725,2655.35786
29889,-29.36273,142.74154,-1061.85757
29890,-539.82375,2622.27368,-420.13975
29891,-580.01138,2817.44164,-3160.45026
29892,-524.78064,2548.61206,392.93076
29893,-385.12866,1870.08847,309.38841
29894,-1226.21281,5954.1074,1901.2121
29895,-258.29778,1254.15873,-331.72027
29896,-1558.47737,7566.39191,-2936.36515
29897,-607.65478,2949.92697,1727.71876
29898,-796.72194,3862.44935,-4699.42165
29899,-80.96323,392.44012,635.53909
29900,-539.12275,2613.15782,-1195.99096
29901,-368.80954,1787.47085,-2996.73295
29902,-440.27003,2133.64387,-250.79111
29903,-329.48758,1596.2863,-290.55188
29904,-137.34988,665.0076,99.82607
29905,-464.12617,2246.43303,-1703.34719
29906,-148.77277,720.07001,-1038.27971
29907,-638.83987,3090.0542,240.56116
29908,-752.24246,3638.4768,-2474.96815
29909,-24.52642,118.59259,115.23315
29910,-438.85146,2121.74398,-2389.85994
29911,-459.11211,2219.63742,1377.78379
29912,-543.17585,2624.30834,-288.52032
29913,-597.43168,2886.43105,-2944.94448
29914,-368.35854,1779.62373,-2000.46367
29915,-915.61442,4423.18174,3822.28936
29916,-414.96824,2004.37054,388.04186
29917,-186.96084,902.35838,277.74096
29918,-71.15257,343.39294,543.51738
29919,-427.19249,2061.17457,-339.59649
29920,-479.52874,2312.93764,-607.63169
29921,-183.02184,882.55438,812.65388
29922,-320.94519,1547.13775,-1969.83741
29923,-1079.42202,5202.4261,5319.9548
29924,-1375.12751,6625.28153,4983.0859
29925,-601.15959,2895.49652,-1680.46533
29926,-962.37005,4634.53418,-1610.88077
29927,-363.38726,1749.01371,2188.3165
29928,-4.15738,19.99781,-393.01595
29929,-907.14715,4362.6534,-659.47303
29930,-598.36994,2877.02388,-2596.80389
29931,-69.6146,334.53251,1986.96199
29932,-459.40823,2207.49606,-866.22971
29933,-591.40976,2841.49132,-2501.18482
29934,-546.58328,2625.30195,523.61419
29935,-418.09017,2008.02984,-5781.9427
29936,-644.11187,3093.48595,-1320.51011
29937,-486.11298,2334.35294,420.97861
29938,-222.59311,1068.85161,1134.90662
29939,-510.31289,2447.15097,-540.43437
29940,-593.6021,2846.53094,1697.54079
29941,-744.78189,3570.82977,1123.56182
29942,-381.50541,1828.40122,-3230.2203
29943,-733.14438,3512.36458,-2152.32136
29944,-271.26577,1299.06747,663.43419
29945,-387.03212,1853.10951,1266.9009
29946,-520.07444,2489.88723,67.91157
29947,-290.03495,1388.50066,-2646.88186
29948,-203.00401,971.4649,1543.29643
29949,-306.00438,1464.17631,610.26092
29950,-219.65153,1050.86507,-105.52362
29951,-182.09399,871.10635,270.83008
29952,-583.40988,2789.69802,426.89895
29953,-613.17642,2931.6438,1386.23858
29954,-1460.35126,6981.77355,-3035.5815
29955,-227.54592,1087.83702,-2393.0382
29956,-62.38534,298.21257,-100.51589
29957,-213.9863,1021.80391,-1521.25921
29958,-318.00445,1518.19731,513.67654
29959,-306.7067,1463.95704,211.20444
29960,-78.19026,373.20459,1225.75798
29961,-833.38505,3976.63226,389.34973
29962,-286.03705,1364.62765,-1125.8998
29963,-160.86272,767.38558,-611.03068
29964,-271.13865,1292.80866,-1496.38817
29965,-344.60728,1642.70346,551.6371
29966,-224.47208,1069.0337,1222.38618
29967,-726.14729,3457.44996,-1702.19074
29968,-425.31071,2024.47436,1014.74517
29969,-209.38938,996.51325,2003.24358
29970,-53.70214,255.57558,-223.17399
29971,-717.70805,3415.55448,2275.9606
29972,-548.96595,2612.25233,-1453.76046
29973,-235.52848,1120.56759,3083.747
29974,-71.43526,339.86568,-1486.69304
29975,-434.20333,2065.6457,-1397.78638
29976,-203.58698,968.37383,661.84407
29977,-992.28307,4715.94686,-2317.75347
29978,-257.16115,1221.82103,-1016.91049
29979,-146.76384,697.05263,1981.08816
29980,-1306.00411,6199.76703,4779.68631
29981,-363.53525,1724.90247,-556.09653
29982,-882.04424,4183.75859,-677.09401
29983,-25.76389,122.17068,95.86163
29984,-426.46834,2022.16725,994.71827
29985,-985.13641,4669.44827,-2219.59258
29986,-150.29892,712.30142,831.26317
29987,-222.73503,1055.48231,-1526.46702
29988,-72.06345,341.47323,-2219.92574
29989,-380.01248,1798.40763,-2663.57066
29990,-604.44807,2859.14379,1695.1039
29991,-241.87267,1144.08302,1918.96822
29992,-221.15293,1045.69663,660.19081
29993,-740.12517,3498.12706,-1456.93982
29994,-862.61736,4076.4897,1657.44211
29995,-387.68297,1832.05623,11.11869
29996,-160.89085,759.93605,-813.58411
29997,-649.23254,3065.38681,-2102.81824
29998,-248.07195,1171.05362,-715.73864
29999,-588.30159,2776.6157,392.96625
30000,-233.78565,1103.16881,47.50306
30001,-143.01533,674.76327,-795.15738
30002,-861.85909,4065.88609,-3826.88943
30003,-1628.24293,7677.14257,640.65193
30004,-1177.79195,5552.47465,4589.35442
30005,-529.47763,2494.26032,1534.93511
30006,-388.08381,1827.84289,-168.54212
30007,-927.22454,4366.51427,60.47046
30008,-984.69601,4637.00782,-930.75289
30009,-377.24996,1776.49774,739.19695
30010,-747.25332,3518.66201,3995.71082
30011,-479.44252,2257.33485,-562.68115
30012,-986.08004,4642.24471,-3475.52687
30013,-375.13146,1765.57069,1578.87106
30014,-445.15057,2094.99334,554.5349
30015,-191.58271,901.53892,-68.52126
30016,-686.032,3227.50423,670.28782
30017,-173.56561,816.37031,-692.65395
30018,-536.38467,2521.74538,-2874.09875
30019,-263.92345,1239.97011,4100.3356
30020,-1485.18301,6976.47675,-378.69472
30021,-1241.65775,5831.73976,-5821.81729
30022,-1009.37453,4740.56922,-4384.83555
30023,-506.60352,2378.14781,1515.8766
30024,-248.19039,1163.92199,-3009.4809
30025,-1255.40286,5885.34384,-4696.63254
30026,-1485.47063,6962.13757,1353.51283
30027,-29.06455,136.18019,-261.24095
30028,-150.05524,703.06192,3.82657
30029,-52.0779,243.93487,365.71117
30030,-311.51716,1457.33848,-2353.34134
30031,-363.62692,1700.78213,-1391.18879
30032,-680.66642,3183.46128,-1309.10215
30033,-136.5228,638.23886,280.06263
30034,-217.57136,1016.97331,-997.33856
30035,-500.3037,2337.94623,-870.82229
30036,-83.65117,390.88209,-9.20329
30037,-498.17662,2327.46252,-3571.36833
30038,-259.75834,1213.05052,-1159.10962
30039,-1880.35955,8780.31308,3691.87538
30040,-1333.51955,6226.79418,135.49989
30041,-757.40704,3536.05231,-492.44724
30042,-824.29818,3847.7288,-124.89614
30043,-325.59365,1519.81723,-1214.27133
30044,-1032.26957,4818.01965,478.06893
30045,-262.94175,1227.00476,-300.42372
30046,-1513.46895,7061.62298,-594.03054
30047,-1126.41028,5254.27241,585.00126
30048,-165.00068,769.30725,-605.87742
30049,-1833.30814,8546.52733,-736.61916
30050,-364.59308,1699.64514,-2383.25639
30051,-118.14533,550.68163,2515.02879
30052,-569.68057,2654.48679,1819.01567
30053,-808.74259,3767.90647,-878.41787
30054,-344.39063,1602.85797,1110.59692
30055,-327.4356,1522.79356,-195.81363
30056,-700.06736,3254.80055,-638.06995
30057,-1297.34325,6028.43052,-3193.77964
30058,-99.20706,460.8372,-33.59075
30059,-151.19641,702.29485,-1170.79886
30060,-271.47958,1260.61061,1858.98038
30061,-459.26305,2132.22997,-1170.26727
30062,-226.81773,1052.98091,4661.87019
30063,-186.13287,863.75842,-1216.78555
30064,-139.84042,648.90561,-422.36487
30065,-110.97087,514.82328,70.47874
30066,-397.63236,1844.51267,1145.75052
30067,-648.92699,3009.99888,5813.89233
30068,-580.00912,2689.78853,5835.40379
30069,-946.09885,4386.92364,3910.32447
30070,-258.75688,1198.8999,1144.93286
30071,-169.09034,783.44368,-2535.93343
30072,-446.54457,2068.90427,-2029.80009
30073,-166.3868,770.69005,616.7295
30074,-336.86566,1560.25573,248.99601
30075,-113.10261,523.21652,-229.46645
30076,-462.15449,2137.21896,1080.53061
30077,-491.46708,2272.49329,-675.99316
30078,-156.56166,723.85704,711.06963
30079,-558.77747,2583.3836,-1368.06574
30080,-392.10964,1812.79292,-1295.63892
30081,-551.971,2551.80236,-381.35423
30082,-1323.87821,6117.65181,-1728.3816
30083,-1800.41808,8319.71113,-4863.92722
30084,-483.36296,2232.78397,-586.10221
30085,-73.22294,337.97371,265.40237
30086,-43.7098,201.75801,-688.09068
30087,-1772.06395,8169.67408,3136.1752
30088,-331.69152,1528.89144,-423.43354
30089,-264.02155,1214.90364,2147.46318
30090,-320.10578,1471.49333,-1743.94182
30091,-784.84271,3606.66143,4624.80245
30092,-454.82736,2089.90806,-1046.11128
30093,-187.10735,859.33403,129.07172
30094,-614.21866,2820.84762,686.12943
30095,-626.85218,2878.43816,1262.7334
30096,-229.54549,1053.45649,553.87779
30097,-483.88116,2220.34494,2959.53509
30098,-193.57463,887.33856,-964.08887
30099,-622.40402,2851.27894,1197.57453
30100,-715.16448,3275.61265,-753.6081
30101,-537.12325,2460.13454,-833.72596
30102,-245.57473,1124.60918,-637.37583
30103,-375.30984,1718.67864,-69.79607
30104,-654.93146,2999.02483,-1024.79412
30105,-290.39981,1328.4884,739.62457
30106,-283.03344,1294.76464,-1681.89245
30107,-69.30457,316.82582,310.56514
30108,-696.71734,3184.88976,-794.86993
30109,-227.24626,1038.05788,3409.67742
30110,-595.70254,2721.00466,470.21323
30111,-359.94258,1643.43596,-877.60531
30112,-1755.13679,8010.94516,1022.5464
30113,-886.13709,4043.40879,-2261.75069
30114,-112.95924,515.40297,-348.08664
30115,-205.72336,938.24736,205.71448
30116,-935.42024,4265.41939,-15.97902
30117,-246.51432,1124.01143,-867.22846
30118,-1388.47655,6329.52977,418.10431
30119,-1169.60388,5328.1505,-875.75061
30120,-247.30059,1126.51244,-1176.38874
30121,-371.95381,1694.20879,-1106.83251
30122,-509.6597,2321.21354,-274.81721
30123,-103.99127,473.37643,-427.72543
30124,-115.38517,525.17703,454.00085
30125,-612.55284,2786.4936,-1202.20366
30126,-48.34509,219.89736,158.47559
30127,-606.61895,2759.30234,-367.54845
30128,-103.62441,471.31845,841.36139
30129,-1010.08877,4593.72178,1102.36545
30130,-1068.034,4855.2957,1728.07385
30131,-485.35585,2205.96017,-1012.43376
30132,-80.59459,366.27916,276.92332
30133,-350.30846,1591.66212,2165.21177
30134,-262.85728,1193.84065,-328.57024
30135,-590.45517,2681.65231,-301.8752
30136,-126.80043,575.84893,-2795.63692
30137,-1784.83462,8105.11972,-5037.95527
30138,-36.5442,165.95026,-615.12257
30139,-618.87315,2809.95406,3822.8789
30140,-671.50762,3048.66232,1682.12773
30141,-1315.4778,5972.17368,-7540.70642
30142,-231.13286,1049.31999,687.33345
30143,-795.28751,3609.85998,-1651.50023
30144,-189.75493,860.94043,-310.18147
30145,-1206.87563,5475.42323,2672.45461
30146,-482.98078,2190.64343,-1002.33171
30147,-429.67093,1948.65397,-46.67481
30148,-383.81679,1740.69927,1368.39984
30149,-583.8731,2647.55768,-793.32145
30150,-199.56127,904.63391,-525.318
30151,-489.23112,2216.55401,-718.66102
30152,-260.91032,1181.53688,759.41524
30153,-42.01104,190.16967,287.46076
30154,-545.13064,2467.55516,734.31483
30155,-708.38152,3206.46496,-1531.1007
30156,-423.05096,1914.88613,636.78031
30157,-1527.63212,6914.51236,5832.99748
30158,-562.26285,2544.7448,-530.53582
30159,-367.58571,1663.53338,-1085.70651
30160,-22.72917,102.85505,-1965.68365
30161,-106.44644,481.63406,1126.7774
30162,-213.69861,966.82187,-1344.11909
30163,-329.38934,1489.97018,-1528.51045
30164,-161.64624,730.71863,767.26762
30165,-87.71132,396.49019,-486.51381
30166,-37.48711,169.40726,-183.57017
30167,-1039.23607,4694.92796,-464.13054
30168,-130.94678,591.54217,-323.48554
30169,-76.54383,345.72281,-431.30564
30170,-17.79394,80.3456,144.48215
30171,-297.4975,1342.98654,-1397.34089
30172,-619.35245,2795.11169,3979.06709
30173,-384.35139,1733.11229,1850.19458
30174,-36.12642,162.89885,-291.92854
30175,-204.7736,922.89671,-1396.451
30176,-469.58408,2116.36052,1104.7334
30177,-346.97958,1563.77241,-3647.87431
30178,-367.62948,1656.36263,-1535.50174
30179,-1437.09438,6469.26524,726.50942
30180,-1013.48719,4561.53594,1481.36937
30181,-311.79875,1403.13596,1156.75514
30182,-1424.47649,6408.35211,1161.17994
30183,-1891.07221,8506.39138,-1945.38851
30184,-285.09511,1281.27633,-1503.69535
30185,-372.55157,1674.23941,-1151.93883
30186,-241.95832,1087.28075,328.9675
30187,-348.53228,1566.10799,-1301.79351
30188,-849.12816,3815.01427,2561.37492
30189,-441.8073,1984.7658,1703.34368
30190,-197.30866,886.24115,90.20032
30191,-429.63913,1929.72446,1387.81508
30192,-1579.00218,7090.70115,-3796.70179
30193,-357.2183,1603.62719,-2164.48349
30194,-303.31622,1361.55256,1028.50205
30195,-878.85583,3943.12333,-2038.13472
30196,-217.91768,977.57319,449.21803
30197,-218.03515,977.87882,-311.90057
30198,-292.30373,1310.48808,2057.67791
30199,-122.26686,548.08164,-323.53577
30200,-77.7052,348.13274,475.63791
30201,-40.73978,182.53442,336.41835
30202,-357.52628,1601.1061,-178.01092
30203,-460.54264,2062.16804,1755.77974
30204,-757.69401,3392.3134,-1068.3013
30205,-369.61638,1653.93663,-1046.93646
30206,-550.27727,2461.86283,-724.79611
30207,-70.47743,315.29282,-399.61342
30208,-111.6433,499.24722,-1404.49968
30209,-1147.54803,5131.20785,1253.90107
30210,-1053.37681,4708.56234,-1213.14099
30211,-1080.3479,4826.82199,-2107.06258
30212,-190.2017,849.68602,1981.64727
30213,-361.31574,1614.09805,1152.78932
30214,-355.9898,1590.23081,-466.0194
30215,-455.77378,2034.42256,-3061.17925
30216,-149.80905,668.6833,-3940.86538
30217,-1595.42028,7118.55027,920.12389
30218,-1525.60124,6805.00451,-3245.92927
30219,-413.8243,1845.58261,662.28569
30220,-329.64776,1469.1429,-1702.42166
30221,-339.4317,1512.42939,-1470.73199
30222,-952.95858,4244.49827,-2100.92629
30223,-243.41733,1084.05713,-4365.33314
30224,-333.32319,1483.79218,-923.78292
30225,-354.84372,1578.83568,-1723.41866
30226,-709.86235,3158.38425,-1538.63638
30227,-263.75177,1172.85561,703.29195
30228,-972.07189,4322.49597,-692.88974
30229,-183.34795,815.2509,-1305.92972
30230,-689.37747,3065.2304,-1333.22116
30231,-217.06791,965.07025,-139.74215
30232,-522.43843,2321.97394,-177.54353
30233,-53.24494,236.56017,-1257.24064
30234,-1816.67837,8068.84403,-3147.71544
30235,-141.90486,630.22016,-364.70831
30236,-693.60063,3080.24522,-2377.774
30237,-190.27882,844.92261,773.85743
30238,-1839.5516,8168.09145,4727.99753
30239,-899.91869,3995.77126,-4877.86415
30240,-788.30766,3499.57423,-2119.5908
30241,-486.60122,2159.10421,-417.28567
30242,-937.23952,4157.93645,-1327.7786
30243,-342.72041,1519.92108,5636.57138
30244,-65.291,289.53916,-2.80201
30245,-591.9424,2622.94676,-1744.30501
30246,-1897.24714,8406.57576,-215.01936
30247,-454.30987,2012.96088,-1411.24218
30248,-563.1582,2493.79404,1592.5694
30249,-1062.79376,4705.86652,995.90653
30250,-912.69333,4039.94245,-1052.94459
30251,-88.34537,390.97507,-521.68901
30252,-611.45513,2705.25976,2028.96916
30253,-1430.82033,6330.21494,-4568.29193
30254,-238.30719,1054.20279,2618.5817
30255,-150.57799,665.9402,-1021.30535
30256,-135.19732,597.80608,-197.42368
30257,-336.49626,1487.7856,-835.36663
30258,-2029.74161,8973.06948,-1645.61192
30259,-81.91066,362.0704,-555.35905
30260,-238.34564,1053.51115,110.52211
30261,-328.72787,1452.66671,723.05243
30262,-67.98619,300.41232,148.63467
30263,-856.09895,3781.39093,-1379.58772
30264,-1762.3033,7782.06859,-1876.15254
